title_id,contents,td_idf,ranking
648419,다희,2882.801431,16
648419,김가을,2781.15136,17
648419,정수아,2602.93694,18
648419,오로라,2571.779284,19
648419,효원이,2430.936701,20
648419,중수,2360.446475,21
648419,받데기,2307.109356,22
648419,군생활,2067.158363,23
648419,민지,2049.210195,24
648419,권정민이,2043.623329,25
648419,송미남,1863.335915,26
648419,길채현이,1792.99028,27
648419,임향희,1658.034022,28
648419,오정화,1634.002264,29
648419,수아는,1630.107622,30
648419,후임들,1559.248621,31
648419,다희가,1454.749265,32
648419,한소이,1368.842041,33
648419,허정인이,1284.268446,34
648419,희린이,1272.444715,35
648419,최아랑,1252.0509,36
648419,수아한테,1239.174317,37
648419,군대,1077.849678,38
648419,꾸어,1065.575234,39
648419,중수가,1041.09113,40
648419,선임이,1012.375098,41
648419,일경,1002.998625,42
648419,후임,986.3409544,43
648419,나주리,944.6938032,44
648419,전역,943.1004579,45
648419,박율,928.8012869,46
648419,이경,908.5328054,47
648419,마리아,896.6944148,48
648419,수경,878.2333143,49
648419,중대장,845.921182,50
648419,뷰군,839.6238587,51
648419,소이,837.9473824,52
648419,의경,813.848825,53
648419,수아랑,811.9658524,54
648419,상경,806.2935892,55
648419,후임이,802.3639423,56
648419,기수열외,799.1814253,57
648419,폐급,792.375133,58
648419,선임,771.7076318,59
648419,수아를,760.7332103,60
648419,기수,754.1784224,61
648419,우지영은,751.8991495,62
648419,선임들,731.8985334,63
648419,고효원,728.1343422,64
648419,타소대,705.2009771,65
648419,다희는,699.4676358,66
648419,오정,681.9681496,67
648419,구타,677.4460234,68
648419,오덕희,659.3342468,69
648419,고참,641.7835762,70
648419,수아야,628.4605368,71
648419,김가,595.5454275,72
648419,다희랑,591.2369381,73
648419,동기,581.1871454,74
648419,신병,580.0075322,75
648419,문소중,567.6007864,76
648419,설유,559.1044958,77
648419,수아의,551.1111319,78
648419,수아도,543.8600799,79
648419,제대,539.3947028,80
648419,중대,535.4692412,81
648419,지희,524.2276621,82
648419,박소림,520.5455651,83
648419,깨스,501.2660997,84
648419,소대는,496.1562061,85
648419,고참이,490.8338498,86
648419,중대장이,470.303521,87
648419,공승화,469.1336574,88
648419,수아에게,457.6198018,89
648419,음어,453.6293701,90
648419,군바리,430.5979075,91
648419,기동대,428.4164982,92
648419,기수가,419.0833974,93
648419,소이가,413.2959159,94
648419,본부,412.7575401,95
648419,기율대,401.3338894,96
648419,소대에,399.5907127,97
648419,챙짱,398.4422844,98
648419,정민이,393.951964,99
648419,부조리,382.8816911,100
734041,현세,991.7439313,1
734041,현세가,972.2854929,2
734041,삥국이,681.2077765,3
734041,현세는,504.5340324,4
734041,현세야,372.7363305,5
734041,퍼스,174.1791796,6
734041,현세의,173.7692595,7
734041,곤충,137.5178503,8
734041,대식이,128.5297691,9
734041,현세한테,122.1032807,10
734041,현세도,115.6767922,11
734041,밀웜,109.9608609,12
734041,대식이가,102.8238153,13
734041,청장,96.5384775,14
734041,거미,90.48621084,15
734041,현세를,86.94093832,16
734041,우현세,70.69137303,17
734041,선화,69.5077038,18
734041,현세랑,69.26239019,19
734041,턱돌이,68.80009532,20
734041,현세에게,64.26488457,21
734041,콤파스,63.06675405,22
734041,슬러그,62.67689061,23
734041,메탈,61.18385255,24
734041,브금,54.06702272,25
734041,부공초,51.60007149,26
734041,흑화,51.39299604,27
734041,재희,49.48684037,28
734041,배지를,46.34728988,29
734041,밀웜이,45.36174687,30
734041,대식이는,44.9854192,31
734041,현세만,44.9854192,31
734041,거미를,43.11930136,33
734041,탈피,39.97932513,34
734041,경찰,39.492718,35
734041,일진,39.47061228,36
734041,의열매,38.615391,37
734041,해충,36.60241708,38
734041,사마귀,35.7327809,39
734041,배지,34.82049478,40
734041,거미가,34.45368475,41
734041,밀웜은,34.40004766,42
734041,청장이면,34.40004766,42
734041,뱃지,34.03712342,44
734041,저녁형,33.71935382,45
734041,약육강식,33.12463626,46
734041,현세와,32.44310292,47
734041,타란튤라,32.44310292,47
734041,머식좌,32.13244229,49
734041,청장인데,32.13244229,49
734041,교미,32.07612633,51
734041,성장,31.9720388,52
734041,권력,31.72105369,53
734041,청장이,31.36404816,54
734041,제리,31.3384453,55
734041,자폐아,29.74750605,56
734041,제리의,28.66670638,57
734041,아빠찬스,28.66670638,57
734041,노진구,28.42969519,59
734041,탈피를,27.0307737,60
734041,배지가,26.63938084,61
734041,몰입감,26.29554876,62
734041,삥국,25.70595383,63
734041,콤파스로,25.70595383,63
734041,상반이,25.70595383,63
734041,채선화,25.70595383,63
734041,대식좌,25.70595383,63
734041,거미는,25.04521273,68
734041,벌레,24.00693697,69
734041,일진들,23.30040332,70
734041,총장은,23.17364494,71
734041,총장이,23.1692346,72
734041,푼푼,22.93336511,73
734041,아버지,22.60871999,74
734041,사탕을,22.45196542,75
734041,뱃지가,22.40289154,76
734041,재희는,22.40289154,76
734041,무기를,21.8253561,78
734041,아빠,21.59638925,79
734041,톰을,21.31150468,80
734041,해충이,20.89229687,81
734041,제리가,20.61951682,82
734041,조커,20.36955227,83
734041,열매,20.32039303,84
734041,적혈구,20.14296592,85
734041,포식자,19.99616254,86
734041,찐따,19.7844206,87
734041,사마귀가,19.70790904,88
734041,아침형,19.70790904,88
734041,자폐,19.70790904,88
734041,현세에게는,19.27946537,91
734041,아사노,19.27946537,91
734041,부공초재희,19.27946537,91
734041,선화의,19.26820218,94
734041,대식,19.26820218,94
734041,흑백,19.00975292,96
734041,우흥,18.53891595,97
734041,길로,18.09198949,98
734041,초등,18.01143302,99
734041,고양이,17.98424753,100
743025,야자,50.71830234,1
743025,은아가,41.71256089,2
743025,귀신,34.79579536,3
743025,야자괴담에,32.13244229,4
743025,이은아,32.13244229,4
743025,왕따,26.96738263,6
743025,귀신이,25.71907748,7
743025,오킹,25.20097048,8
743025,괴담,24.60517087,9
743025,야자괴담을,19.27946537,10
743025,관아에,18.53891595,11
743025,등이,18.27816392,12
743025,야자괴담,17.20002383,13
743025,은아,16.49561346,14
743025,무서운,15.84041293,15
743025,자리를,15.45870907,16
743025,코끼리,14.77728567,17
743025,효녀,14.50063966,18
743025,갈색,14.47267222,19
743025,살빼기,14.1444668,20
743025,주식,13.81604909,21
743025,아라비안,13.44173493,22
743025,야자때,13.04114075,23
743025,일당들이,13.04114075,23
743025,자지말,12.85297691,25
743025,일등하게,12.85297691,25
743025,이은아의,12.85297691,25
743025,야자괴,12.85297691,25
743025,따돌림,12.80287936,29
743025,전교,12.74267847,30
743025,사생은,12.37171009,31
743025,스킬을,12.34134554,32
743025,백합이,12.18752205,33
743025,단발한테,11.46668255,34
743025,찬호박,11.46668255,34
743025,미세요가,11.46668255,34
743025,괴담을,11.36229338,37
743025,간절히,10.9039743,38
743025,머짧,10.65575234,39
743025,책준,10.65575234,39
743025,한걸음만,10.65575234,39
743025,등에게,10.29226855,42
743025,들려주,10.19460383,43
743025,은아랑,10.08038819,44
743025,서윤이,10.08038819,44
743025,자서,9.745758215,46
743025,부잣,9.745303881,47
743025,괴담만,9.63410109,48
743025,이야기,9.227674102,49
743025,뺏긴,9.117671346,50
743025,글자,8.875165806,51
743025,익다고,8.694093832,52
743025,소통이나,8.694093832,52
743025,민아는,8.694093832,52
743025,사생들,8.694093832,52
743025,년지기,8.383020469,56
743025,쥰나,8.288780434,57
743025,심청,8.057186369,58
743025,상담,8.038616588,59
743025,이름표가,7.7230782,60
743025,엄마,7.688494436,61
743025,전교등,7.532774701,62
743025,스킬,7.532537658,63
743025,박찬호,7.436876513,64
743025,부모,7.31061827,65
743025,개설,7.2034103,66
743025,사생,7.2034103,66
743025,단발은,7.186550227,68
743025,딸을,7.072716387,69
743025,갈비를,6.964098957,70
743025,백합,6.94684378,71
743025,자리가,6.890242789,72
743025,민아,6.861512368,73
743025,부자의,6.861512368,73
743025,가해자,6.804314834,75
743025,자리,6.661842668,76
743025,담이,6.612973547,77
743025,단발,6.602714918,78
743025,백합처돌이라서,6.426488457,79
743025,세진이가,6.426488457,79
743025,사유로도,6.426488457,79
743025,사안시이인이,6.426488457,79
743025,씼었거든,6.426488457,79
743025,이뿐건,6.426488457,79
743025,늦잠잤을때,6.426488457,79
743025,질까와,6.426488457,79
743025,이아프면치과,6.426488457,79
743025,백합필터를,6.426488457,79
743025,수사기관이나,6.426488457,79
743025,해보려던적,6.426488457,79
743025,일곱걸음여덟걻음아홉,6.426488457,79
743025,욱기넽,6.426488457,79
743025,유쯔,6.426488457,79
743025,찐은아고,6.426488457,79
743025,이이잉이라,6.426488457,79
743025,뮤냐,6.426488457,79
743025,야할것만,6.426488457,79
743025,병인데도,6.426488457,79
743025,안적었다든가,6.426488457,79
743025,가야됔,6.426488457,79
743025,롤을해본,6.426488457,79
743025,숏단발이자나,6.426488457,79
743025,이은아와,6.426488457,79
743025,뭐등아,6.426488457,79
743025,현장체험학습날에,6.426488457,79
743025,안좋지다고,6.426488457,79
743025,주접킹킹주접개,6.426488457,79
743025,신욱아,6.426488457,79
743025,안민아,6.426488457,79
743025,있느게,6.426488457,79
743025,따돌렸어요,6.426488457,79
743025,었느은데,6.426488457,79
743025,란후우우우우우우우유,6.426488457,79
743025,안써지니,6.426488457,79
743025,박모모,6.426488457,79
743025,국제애완,6.426488457,79
743025,정설에,6.426488457,79
743025,보따리네,6.426488457,79
743025,안뺏을게,6.426488457,79
743025,한걸음두걸음세걸음네,6.426488457,79
743025,충주고,6.426488457,79
743025,걸르지,6.426488457,79
743025,높일라,6.426488457,79
743025,두걸음열세걸음열네걸,6.426488457,79
743025,내쫗으면,6.426488457,79
743025,박찬호면,6.426488457,79
743025,순살되,6.426488457,79
743025,이뭐뭐,6.426488457,79
743025,내눈멀면,6.426488457,79
743025,어케됐나봐,6.426488457,79
743025,잼밌네,6.426488457,79
743025,가고또가고가기를,6.426488457,79
743025,갸랑,6.426488457,79
743025,사세요자식은,6.426488457,79
743025,산적들을,6.426488457,79
743025,봤었자나,6.426488457,79
743025,진천에,6.426488457,79
743025,안돈건,6.426488457,79
743025,들말투,6.426488457,79
743025,괴담같지,6.426488457,79
743025,소음이야,6.426488457,79
743025,자버렸지뭐얔,6.426488457,79
743025,에말해봤자,6.426488457,79
743025,도민주는,6.426488457,79
743025,뭐시랑고,6.426488457,79
743025,그르치더니,6.426488457,79
743025,쳐박거나,6.426488457,79
743025,햇건간에,6.426488457,79
743025,단거부터가,6.426488457,79
743025,걸음다섯걸음여섯걸음,6.426488457,79
743025,사용등,6.426488457,79
743025,도촬무단,6.426488457,79
743025,잘난애로,6.426488457,79
743025,요약말고,6.426488457,79
743025,저예자에,6.426488457,79
743025,등인애,6.426488457,79
743025,길하게여겼어,6.426488457,79
743025,말도해줬고,6.426488457,79
743025,할거임즉,6.426488457,79
743025,꿰찮,6.426488457,79
743025,안팔길,6.426488457,79
743025,둘려고만,6.426488457,79
743025,나고개숙임,6.426488457,79
743025,알람끌때,6.426488457,79
743025,짭은아,6.426488457,79
743025,처해먹지,6.426488457,79
743025,스크린떴음,6.426488457,79
743025,생겻내,6.426488457,79
743025,인싸소녀,6.426488457,79
743025,과타쿠여서,6.426488457,79
743025,쿵철이에요,6.426488457,79
743025,빌판에,6.426488457,79
743025,잉글리쉬로,6.426488457,79
743025,파랑새였나,6.426488457,79
743025,딴청부려,6.426488457,79
743025,박찬호만,6.426488457,79
743025,서가서말,6.426488457,79
743025,뺏겼대,6.426488457,79
743025,삼이지,6.426488457,79
743025,남겼던거,6.426488457,79
743025,방치시키네,6.426488457,79
743025,얘인거,6.426488457,79
743025,계모만,6.426488457,79
743025,없엌저,6.426488457,79
743025,음이딴,6.426488457,79
743025,징저기,6.426488457,79
743025,무리들인,6.426488457,79
743025,단발이어도,6.426488457,79
743025,한적한시골마,6.426488457,79
743025,짜징내는걸,6.426488457,79
743025,남친사귀려고,6.426488457,79
743025,약탈하러오는,6.426488457,79
743025,열이나네,6.426488457,79
743025,귀시,6.426488457,79
743025,두박잨,6.426488457,79
743025,백합인대,6.426488457,79
743025,센거일수록,6.426488457,79
743025,됨어,6.426488457,79
743025,인디왜,6.426488457,79
743025,뺏았음,6.426488457,79
743025,무리들인대,6.426488457,79
743025,코글리,6.426488457,79
743025,웨째서,6.426488457,79
743025,물좀떠와,6.426488457,79
743025,주식폭망이,6.426488457,79
743025,고모라니고모,6.426488457,79
743025,데괴담을,6.426488457,79
743025,이은아인거,6.426488457,79
743025,조회불,6.426488457,79
743025,청렴할,6.426488457,79
743025,막댓미,6.426488457,79
743025,가고가고,6.426488457,79
743025,발랄할,6.426488457,79
743025,해지용돈,6.426488457,79
743025,물으먄,6.426488457,79
743025,해훟루,6.426488457,79
743025,으마아으으을에에,6.426488457,79
743025,분리시켜버림,6.426488457,79
743025,래즈물이,6.426488457,79
743025,로해줄게,6.426488457,79
743025,작사하신분,6.426488457,79
743025,이은아인,6.426488457,79
743025,말들인거네,6.426488457,79
743025,야쟈,6.426488457,79
743025,뺏았았,6.426488457,79
743025,쉬가면서,6.426488457,79
743025,단발가,6.426488457,79
743025,처지가아닐,6.426488457,79
743025,흑끕끕,6.426488457,79
743025,대충넘김,6.426488457,79
743025,창착등의,6.426488457,79
743025,자리바꾸자,6.426488457,79
743025,산적두목에게,6.426488457,79
743025,나돌수,6.426488457,79
743025,협잡꾼의,6.426488457,79
743025,관가에,6.426488457,79
743025,야자괴담의,6.426488457,79
743025,괴담얘게면,6.426488457,79
743025,꾸밈이지,6.426488457,79
743025,아파서가는,6.426488457,79
743025,오킹만,6.426488457,79
743025,사기극이였죠,6.426488457,79
743025,었아봐요,6.426488457,79
743025,음열다섯걸음열여섯걸,6.426488457,79
743025,조두팔,6.426488457,79
743025,인격성이,6.426488457,79
743025,토수돞,6.426488457,79
743025,가시치진,6.426488457,79
743025,두박자로,6.426488457,79
743025,사서들,6.426488457,79
743025,생뚱맞은지,6.426488457,79
743025,각색되서나,6.426488457,79
743025,텔러였고,6.426488457,79
743025,걸음열걸음열한걸음열,6.426488457,79
743025,알갓지,6.426488457,79
743025,흑우분,6.426488457,79
743025,저주말고,6.426488457,79
743025,된해결을,6.426488457,79
743025,야자괴담만,6.426488457,79
743025,가져왔느냐,6.426488457,79
743025,발랄함끼가,6.426488457,79
743025,이은아인듯,6.426488457,79
743025,과기록은,6.426488457,79
743025,시기부터는,6.426488457,79
743025,왓음요,6.426488457,79
743025,말세야말세,6.426488457,79
743025,씼어야,6.426488457,79
743025,귀시니랑,6.426488457,79
743025,된되,6.426488457,79
743025,도민주가,6.426488457,79
743025,입아프,6.426488457,79
743025,끼쁨의,6.426488457,79
743025,박찬호는,6.426488457,79
743025,보험말고,6.426488457,79
743025,산적의,6.426488457,79
743025,되랍시고,6.426488457,79
743025,무근이고,6.426488457,79
743025,무덤이었데,6.426488457,79
743025,유성기의,6.426488457,79
743025,뚜둑해,6.426488457,79
743025,불수능에,6.426488457,79
743025,뺏겼나봄,6.426488457,79
743025,남아닷고,6.426488457,79
743025,당기고싶지,6.426488457,79
743025,말함그걸,6.426488457,79
743025,공식전교,6.426488457,79
743025,배아프면내과,6.426488457,79
743025,애인댑,6.426488457,79
743025,이니함,6.426488457,79
743025,찐은아,6.426488457,79
743025,다저스,6.426488457,79
635174,슿슿슿,8342.011558,1
635174,숳숳,1696.592953,2
635174,슿슿,1497.371811,3
635174,슿실,1259.591738,4
635174,씬커,1052.08348,5
635174,파쿠르,625.2298697,6
635174,슿혜,597.6634265,7
635174,슿실이,302.0449575,8
635174,하야하야하야하야하야,280.9337226,9
635174,귾귾귾귾귾귾귾귾귾귾,276.3390037,10
635174,흫흫흫흫흫흫흫흫흫흫,205.6476306,11
635174,파이,190.7994239,12
635174,끓끓끓끓끓끓끓끓끓끓,179.9416768,13
635174,해킹,166.6102633,14
635174,퇴진퇴진퇴진퇴진,134.9562576,15
635174,퇴진퇴진퇴진퇴진퇴진,134.9562576,15
635174,백마,134.6044756,17
635174,복귀,111.3656956,18
635174,권혁주,110.7921625,19
635174,바이트,100.4000166,20
635174,손톱손톱,96.39732686,21
635174,월에,90.09226173,22
635174,와이파이,85.47350429,23
635174,야소가,83.54434995,24
635174,로봇,82.56250697,25
635174,꼬물꼬물꼬물,76.98270318,26
635174,야소,74.59026636,27
635174,비트코인,70.40503266,28
635174,초코파이,69.1196785,29
635174,분량,67.51848216,30
635174,백마님,65.52252325,31
635174,휴재,61.78220926,32
635174,월중순에오신다,57.83839612,33
635174,움비처럼,57.7346471,34
635174,딸라,57.49240181,35
635174,손톱,52.82171934,36
635174,인공지능,52.1549236,37
635174,혁주,51.60007149,38
635174,체르,51.2405635,39
635174,분량이,50.74331085,40
635174,해커,50.03169006,41
635174,핫스팟,48.72651941,42
635174,백마가,47.95088552,43
635174,기가바이트,46.34728988,44
635174,컴퓨터,45.39589448,45
635174,카시,45.36174687,46
635174,해킹을,43.36079805,47
635174,카시는,42.62300935,48
635174,멯맇킇맇슿맣슿,38.55893074,49
635174,마이닝,38.55893074,49
635174,노빌,38.53640436,51
635174,테라바이트,38.53640436,51
635174,페타바이트,37.29513318,53
635174,진혹거,37.29513318,53
635174,킹이,35.32766954,55
635174,메가바이트,35.28135867,56
635174,데이터,34.84863055,57
635174,기술이,34.35942237,58
635174,주파수를,33.83411104,59
635174,선린,33.71935382,60
635174,야마,32.41741723,61
635174,오픈챗,32.13244229,62
635174,타코마,32.13244229,62
635174,신커,32.13244229,62
635174,줄리,32.12413784,65
635174,피드백을,32.07775605,66
635174,백마는,31.96725701,67
635174,해킹과,31.96725701,67
635174,엑사바이트,31.96725701,67
635174,진수로,31.36404816,70
635174,트로이,30.39219492,71
635174,코딩,29.74750605,72
635174,마일,29.61894817,73
635174,어나니머스,29.60484716,74
635174,동아리,29.59338103,75
635174,제곱,29.29980896,76
635174,로봇이,28.48142468,77
635174,반환,27.85639583,78
635174,보안,27.77372081,79
635174,피드백,26.83729824,80
635174,파무룩,26.63938084,81
635174,제타바이트,26.63938084,81
635174,고무장갑,26.42298824,83
635174,혀엉,26.08228149,84
635174,움비,26.08228149,84
635174,비드,26.02906779,86
635174,딸라님,25.70595383,87
635174,슿스흫슿슿스흣흐슿슿스흣흐,25.70595383,87
635174,딸라야,25.70595383,87
635174,핵터는,25.70595383,87
635174,차동일,25.70595383,87
635174,숳이,25.70595383,87
635174,슿슿슿슿슿슿슿슿슿슿슿슿슿슿슿슿슿슿슿슿슿슿슿슿슿슿슿슿슿슿슿슿슿슿슿슿슿슿슿슿슿슿슿슿슿슿슿슿슿슿슿슿슿슿슿슿슿슿슿슿슿슿슿슿슿슿슿슿슿슿슿슿슿슿슿슿슿슿슿슿슿슿슿슿슿슿슿슿슿슿슿슿슿슿슿슿슿슿슿슿슿슿슿슿슿슿슿슿슿슿슿슿슿슿슿슿슿슿슿슿슿슿슿슿슿슿슿슿슿슿슿슿슿슿슿슿슿슿슿슿슿슿슿슿슿슿슿슿슿슿슿슿슿슿슿슿슿슿슿슿슿슿슿슿슿슿슿슿슿슿슿슿슿슿슿슿슿슿슿슿슿슿슿슿슿슿슿슿슿슿슿슿슿슿슿슿슿,25.70595383,87
635174,제원칙에,25.70595383,87
635174,정보보안,25.70595383,87
635174,추권은,25.70595383,87
635174,린스,25.4984558,97
635174,브라,25.4449588,98
635174,폭탄,25.25035089,99
635174,여성부,25.24238259,100
729326,금옥이,809.2644916,1
729326,성준이,718.9748596,2
729326,위성준,552.6780073,3
729326,찬이,476.2031921,4
729326,세라,398.2103032,5
729326,쫄튀했노,359.8833536,6
729326,시그마,196.7913142,7
729326,맘마,183.5666584,8
729326,로그,173.733973,9
729326,세라가,169.5348297,10
729326,기성이,149.0668732,11
729326,오마이걸,138.8979276,12
729326,세라랑,131.0450465,13
729326,소윤이,130.0603647,14
729326,최이재,113.6229338,15
729326,효찬아,109.2503038,16
729326,효찬,109.2503038,16
729326,연금옥,109.2503038,16
729326,됐됐됐됐됐됐됐됐됐됐,104.329126,19
729326,세라한테,101.9640377,20
729326,망개떡,95.76368783,21
729326,성준아,85.2460187,22
729326,준이가,84.67043453,23
729326,엄마,75.04888599,24
729326,옴걸,74.59026636,25
729326,기레기,74.5409864,26
729326,슈키,70.69137303,27
729326,위성준도,70.69137303,27
729326,수명,70.14638492,29
729326,학번,65.77062838,30
729326,강세라,64.26488457,31
729326,금옥,63.06675405,32
729326,젊어,59.72368147,33
729326,치미랑,57.83839612,34
729326,근친,57.42280792,35
729326,저승사자,57.39777197,36
729326,어머니,56.20688507,37
729326,계절,56.06260145,38
729326,금옥씨,51.41190766,39
729326,세라도,49.48684037,40
729326,더해요,48.80938673,41
729326,죽다,48.41564692,42
729326,성준,47.95088552,43
729326,기성이는,44.9854192,44
729326,기성이가,44.9854192,44
729326,금옥여사,44.9854192,44
729326,아들,44.52768554,47
729326,치미,42.62300935,48
729326,미안,41.86154569,49
729326,기자,40.56696022,50
729326,슈키랑,38.55893074,51
729326,미티구구,38.55893074,51
729326,청원할거,38.55893074,51
729326,아미들이,36.53899735,54
729326,미티,36.36985885,55
729326,말차,35.28135867,56
729326,저승사자가,34.38675161,57
729326,사고사로,34.03712342,58
729326,대학,33.68676971,59
729326,준이는,33.49243112,60
729326,방탄소년단,33.36812065,61
729326,꾸국님,32.13244229,62
729326,다계절,32.13244229,62
729326,세라야,31.96725701,64
729326,연예부,31.96725701,64
729326,어머님,31.76766953,66
729326,전여친,31.06814565,67
729326,효도,30.42505762,68
729326,근친물,30.24116458,69
729326,빌려,30.15202576,70
729326,방탄,29.65256936,71
729326,아몬드브,28.66670638,72
729326,근친물로,28.66670638,72
729326,연근우엉,28.66670638,72
729326,아몬드,28.17586432,75
729326,다섯,27.8872446,76
729326,전남친,27.32783338,77
729326,아미,27.02521425,78
729326,효자,26.22394743,79
729326,아들이,26.02848177,80
729326,잠수,26.02710863,81
729326,위성준은,25.70595383,82
729326,맘마야,25.70595383,82
729326,금옥님,25.70595383,82
729326,시그마가,25.37558328,85
729326,골프선수,25.20097048,86
729326,너인,24.74342019,87
729326,민들레,24.63848103,88
729326,없애달,24.20232861,89
729326,군대,23.87874202,90
729326,만원,23.16715297,91
729326,폭력,23.08780236,92
729326,인형,22.96456257,93
729326,주혁아,22.93336511,94
729326,아들뻘,22.40289154,95
729326,기자는,22.31121838,96
729326,가정,21.89207565,97
729326,수명을,21.77993215,98
729326,쿠키,21.59638925,99
729326,민증,21.32230673,100
15938,와탕카,9.269457976,1
15938,개뿔배탈도,6.426488457,2
15938,저녁은지옥,6.426488457,2
15938,통역가들,6.426488457,2
15938,토니스타크역,6.426488457,2
15938,두회씩,6.426488457,2
15938,통역가가,6.426488457,2
15938,콜레라로,6.426488457,2
15938,다우니주니어도,6.426488457,2
15938,실리던,6.426488457,2
15938,허춘은,6.426488457,2
15938,국소마취는,6.426488457,2
15938,경로우대가,6.426488457,2
15938,사구요,6.426488457,2
15938,소비량을,5.733341277,15
15938,코팅은,5.733341277,15
15938,정부차원,5.040194096,17
15938,조리병,4.817050545,18
15938,사먹기,4.480578308,19
15938,콜레라,4.480578308,19
15938,버진줄,4.347046916,21
15938,맜있게,4.22926388,22
15938,언맨,4.165366071,23
15938,조폭이랑,4.028593185,24
15938,생겼더라,3.941581808,25
15938,구제역,3.941581808,25
15938,내한,3.787431128,27
15938,거여요,3.718438256,28
15938,세대보다,3.718438256,28
15938,토벌,3.430756184,30
15938,소대장,3.335446004,31
15938,짜인,3.290994242,32
15938,트랩,3.130651591,33
15938,키즈,3.130651591,33
15938,주사기,3.059192627,35
15938,값에,2.929980896,36
15938,양식,2.929980896,36
15938,로버트,2.842969519,38
15938,우스운,2.762926811,39
15938,영토,2.762926811,39
15938,안걸림,2.665288342,41
15938,신개념,2.38343719,42
15938,가격도,2.348951014,43
15938,진료,2.348951014,43
15938,신문에,2.332143895,45
15938,불고기,2.221795838,46
15938,살해당한,2.136029016,47
15938,서민들,2.095755117,48
15938,전염,2.057040605,49
15938,끝났으니,2.032039303,50
15938,무능,1.983837201,51
15938,슈트,1.883193675,52
15938,나무에,1.801515644,53
15938,소고기,1.753659623,54
15938,회부터,1.735140575,55
15938,영감,1.726008092,56
15938,병은,1.707989586,57
15938,할아,1.622467413,58
15938,씻는,1.59817472,59
15938,들키면,1.4706614,60
15938,내리기,1.389535855,61
15938,겹치,1.389535855,61
15938,이러,1.363893424,63
15938,고기를,1.363893424,63
15938,성도,1.351314642,65
15938,플랫폼,1.314500669,66
15938,그때가,1.314500669,66
15938,시스템이,1.163798269,68
15938,보기도,1.148373798,69
15938,늘리,1.123183549,70
15938,개로,1.088950378,71
15938,조작,1.088950378,71
15938,야죠,1.074630324,73
15938,죽었을,1.069902183,74
15938,돼지,0.998756062,75
15938,할아버지,0.956906937,76
15938,먹음,0.941691524,77
15938,먹었,0.941302176,78
15938,고기,0.925230247,79
15938,먹었는데,0.925230247,79
15938,디자인,0.921156922,81
15938,들리는,0.865806826,82
15938,한거야,0.842992149,83
15938,신기한,0.831777078,84
15938,잔뜩,0.828066498,85
15938,씁니다,0.820686391,86
15938,보낸,0.791698854,87
15938,했죠,0.78104156,88
15938,무리,0.739513101,89
15938,말아,0.726044884,90
15938,출신,0.706176681,91
15938,베뎃이,0.693147181,92
15938,테이,0.680285267,93
15938,태어난,0.655047334,94
15938,커녕,0.621353489,95
15938,사건이,0.603442562,96
15938,사망,0.59754284,97
15938,묘하게,0.59460598,98
15938,젊은,0.59167772,99
15938,죽었,0.5858468,100
70920,사기쳐셔,6.426488457,1
70920,못믿겓고,6.426488457,1
70920,뿌드드득,6.426488457,1
70920,유명했군,6.426488457,1
70920,빠찌오는대,6.426488457,1
70920,빠찌,5.733341277,6
70920,맛고,5.733341277,6
70920,불썅,5.040194096,8
70920,배아퍼,4.347046916,9
70920,스타가,2.419155272,10
70920,맞을거,2.192381953,11
70920,이때도,1.862140266,12
70920,라디오,1.782097558,13
70920,다쳐,1.726008092,14
70920,뿜었다,1.37663245,15
70920,생명체,1.351314642,16
70920,똥꼬,1.320542984,17
70920,타이밍에,1.179464385,18
70920,하하하하하,1.133183633,19
70920,근대,0.798867344,20
70920,웃겨,0.730063077,21
70920,전체,0.648836134,22
70920,만난,0.615347464,23
70920,불쌍,0.571416535,24
70920,얻어,0.523855124,25
70920,맞아,0.468251936,26
70920,불쌍한,0.388617538,27
70920,겨우,0.346555262,28
70920,눌러,0.330663895,29
70920,겁나,0.258758275,30
70920,없습니다,0.244403551,31
70920,이번화,0.213882362,32
70920,주인공,0.20425899,33
70920,친구,0.190381062,34
70920,주인공이,0.164996773,35
70920,댓글,0.118827414,36
70920,없고,0.118390016,37
70920,가장,0.116570179,38
70920,주세요,0.109323771,39
70920,순간,0.107520344,40
70920,존나,0.107520344,40
70920,좋아요,0.098551674,42
70920,아직,0.096767552,43
70920,여기서,0.096767552,43
70920,놓고,0.086129154,45
70920,완전,0.072118417,46
70920,그리고,0.053168668,47
70920,에서,0.045828519,48
70920,보면,0.037927052,49
70920,하지,0.03624779,50
70920,들어,0.031226859,51
70920,으로,0.029558802,52
70920,생각,0.024571261,53
164320,푸욜은,6.426488457,1
164320,은퇴와,5.733341277,2
164320,몸인데,2.437504411,3
164320,조석이,2.069779631,4
164320,기간에,1.960580339,5
164320,됬지만,1.883193675,6
164320,월드컵,1.851777479,7
164320,정정,1.332738257,8
164320,릭이,0.941691524,9
164320,유리,0.603442562,10
164320,삭제,0.571416535,11
164320,동시에,0.442552177,12
164320,했다는,0.236173052,13
164320,밑에,0.120213171,14
164320,좋아요,0.098551674,15
164320,원래,0.072118417,16
164320,모르,0.063460354,17
164320,건데,0.061737701,18
164320,댓글,0.039609138,19
164320,들어,0.031226859,20
164320,사람,0.016313575,21
570503,자림이,17002.82765,1
570503,민지,9840.697283,2
570503,아람이,8946.562445,3
570503,주영이,8600.448601,4
570503,공주영,8526.376123,5
